"id","medicine_uuid","medicine","created_at","updated_at","deleted_at"
"208","bc52ae0e3c","ALCORTIN A","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"209","cebbb5a048","ALDACTAZIDE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"210","b2d751c860","ALDACTONE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"211","f05f54c396","ALDARA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"212","3d7e54902b","ALDURAZYME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"213","99f530aef0","ALECENSA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"214","7f0f671ae6","ALENDRONATE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"215","b1ce63c895","ALENDRONATE SODIUM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"216","4ee4575807","ALERTNESS AID","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"217","923af39716","ALEVAZOL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"218","fb9d817582","ALFENTA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"219","3c33b77214","ALFENTANIL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"220","6e67accac6","ALFUZOSIN HYDROCHLORIDE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"221","21760765bb","ALFUZOSIN HYDROCHLORIDE ER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"222","75aaf98bfc","ALFUZOSIN HYDROCHLORIDE EXTENDED RELEASE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"223","aef481675a","ALICLEN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"224","173ec9b657","ALIMTA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"225","f5743f19ec","ALINIA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"226","00ebe13e05","ALIVIO","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"227","9f18db6edb","ALKA-SELTZER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"228","14dda7d1ee","ALKA-SELTZER HEARTBURN RELIEFCHEWS COOL MINT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"229","c3163c7a44","ALKERAN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"230","657b66c423","ALKUMS ANTACID","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"231","e3adf443d7","ALL DAY PAIN RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"232","f237d429d8","ALL DAY PAIN RELIEF NAPROXEN SODIUM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"233","3fe93a6c8d","ALL IN ONE MULTI FOAM CLEANSER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"234","0b771eb44f","ALL PURPOSE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"235","e71cebfca6","ALLANTOIN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"236","2942402092","ALLEGRA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"237","e01e1b0083","ALLEGRA D-12 HOUR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"238","ccaebee3d3","ALLEGRA--D 24 HOUR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"239","c8d4584995","ALLEGRA-D","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"240","8bffdb3c4e","ALLEGRA-D 24 HOUR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"241","ea1407062b","ALLEGRA-D ALLERGY AND CONGESTION","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"242","bab6101005","ALLERFED","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"243","32c30f05ff","ALLERGENIC EXTRACTS STANDARDIZED MITE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"244","6227cbdd10","ALLERGIES RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"245","1add1e5d49","ALLERGY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"246","4f5e80515f","ALLERGY AND COLD RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"247","805f8e724d","ALLERGY CHILDRENS ALLERGY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"248","a2992d6c69","ALLERGY COMPLETE RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"249","055fd150f6","ALLERGY MEDICINE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"250","0be1fe96df","ALLERGY MULTI-SYMPTOM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"251","7ae986c9a2","ALLERGY MUTLI-SYMPTOM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"252","b22bc28e8a","ALLERGY PLUS SINUS RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"253","3b65b4c043","ALLERGY RAPID MELTS CHILDRENS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"254","827676802b","ALLERGY RELIEF CHILDRENS INDOOR/OUTDOOR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"255","6e4dc14d2c","ALLERGY RELIEF D","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"256","ce239df8e2","ALLERGY RELIEF D 12","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"257","27eec01b90","ALLERGY RELIEF DYE FREE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"258","2eac771f17","ALLERGY RELIEF INDOOR AND OUTDOOR ALLERGIES","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"259","698c0ae697","ALLERGY RELIEF MULTI-SYMPTOM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"260","60db9d1a5f","ALLERGY SEVERE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"261","64a138b24c","ALLERGY SOFTGEL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"262","e614faadcb","ALLERGY/SINUS HEADACHE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"263","b11a4eaa6a","ALLERNAZE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"264","3ba9bd405a","ALLERSTAT I","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"265","37f4d262be","ALLEVESS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"266","3c6db464bc","ALLI","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"267","bf9a5cd662","ALLOPAX","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"268","f2b9657c6a","ALLOPURINOL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"269","cd3a388f79","ALMACONE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"270","50f4468e3f","ALMOST MAKEUP BROAD SPECTRUM SPF 15","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"271","292e915b7c","ALMOTRIPTAN MALATE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"272","0e87d4e315","ALOCRIL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"273","a133f05a91","ALODOX","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"274","91eef10dee","ALOE SOOTHING MOISTURE SPF 15","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"275","3d7082b0cd","ALOE SOOTHING RENEWAL MASK","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"276","c7ab5ae071","ALOE SOOTHING SUNCREAM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"277","88e7fa45c5","ALOE UP BROAD SPECTRUM SPF 30","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"278","e39f21fd3c","ALOE UP BROAD SPECTRUM SPF 50","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"279","693b04eced","ALOE UP SPF 30 C/S SUNSCREEN WITH ALOE VERA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"280","06e0861ebd","ALOMIDE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"281","e8d0a12204","ALOPRIM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"282","40579fa959","ALOQUIN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"283","ab25d193bc","ALORA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"284","c37f2dbe05","ALOXI","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"285","dc12687227","ALPHA-DENT HOME CARE FLUORIDE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"286","d57ed1072e","ALPHA-PRO","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"287","3dcc2ea80f","ALPHAGAN P","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"288","4bd8543c23","ALPHAQUIN HP","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"289","23da5680f0","ALPRAZOLAM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"290","becedf7633","ALPRAZOLAM ER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"291","68ce64ad44","ALPRAZOLAM EXTENDED RELEASE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"292","daf6dd0645","ALPRAZOLAM EXTENDED-RELEASE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"293","616c2a2631","ALPRAZOLAM XR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"294","7c0231ec87","ALREX","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"295","ca1df632c7","ALSORA PSORIASIS CREAM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"296","2bfd7979db","ALSUMA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"297","21e3873d5b","ALTABAX","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"298","0178ff1b9e","ALTACE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"299","31577e7c14","ALTAVERA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"300","2afe3b65b1","ALTICOTRON","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"301","d7607104e9","ALTIDEC A","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"302","4ad26792e2","ALTIDESP","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"303","c4ac2b80b3","ALTILAN CL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"304","1a7b2e679e","ALTITUSS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"305","35d62b8217","ALTOPREV","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"306","8e57783ef9","ALUVEA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"307","b42b30dca3","ALYACEN 7/7/7","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"308","03a2d972ad","AMANTADINE HCL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"309","e7a55b9b85","AMARYL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"310","b445c2a1fd","AMBIEN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"311","da215e6bbb","AMBIEN CR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"312","0bcbdedf77","AMBISOME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"313","8feb6eaa6d","AMERGE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"314","f0e4c97d56","AMERIPATCH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"315","58ceca0ed3","AMETHIA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"316","a27659e198","AMETHIA LO","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"317","780215606b","AMETHYST","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"318","97f33346f3","AMHEALER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"319","fb595bb439","AMICAR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"320","c34ee9afaa","AMIDATE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"321","eaff29a3d7","AMINO MASK BIOELEMENTS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"322","9452281df2","AMINOHIPPURATE SODIUM PAH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"323","0551feca6e","AMINOPHYLLINE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"324","9f8f039526","AMINOSYN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"325","34637a7596","AMINOSYN II","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"326","784f247940","AMINOSYN II WITH ELECTROLYTES","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"327","d54f9c6cf1","AMINOSYN RF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"328","343bdba2de","AMINOSYN SULFITE FREE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"329","8930af9124","AMINOSYN-PF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"330","b7bf548bc1","AMIODARONE HCL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"331","226754d2df","AMIODARONE HYDROCHLORIDE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"332","71e18543c3","AMITIZA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"333","c791c4c0d9","AMITRIPTYLINE HYDROCHLORIDE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"334","63e6a8fc47","AMLODIPINE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"335","95a2648a5f","AMLODIPINE AND BENAZEPRIL HYDROCHLORIDE CAPSULE AMLODIPINE AND BENAZEPRIL HYDROCHLORIDE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"336","1cff015e78","AMLODIPINE AND VALSARTAN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"337","e196146299","AMLODIPINE BESYLATE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"338","dc055700ab","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"339","0b084e2271","AMLODIPINE BESYLATE TABLET AMLODIPINE BESYLATE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"340","9a602703db","AMLODIPINE BESYLATE/ATORVASTATIN CALCIUM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"341","3e99b12410","AMLODIPINE, VALSARTAN, HYDROCHLOROTHIAZIDE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"342","382d71dd8a","AMMONIA N 13","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"343","07a30f2050","AMMONIAN 13 N 13","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"344","4ba9839603","AMMONUL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"345","6c643edbd6","AMNESTEEM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"346","6d1974799b","AMORAY PREMIUM INSTANT HAND SANITIZER WITH ALOE AND VITAMIN E FRESH CITRUS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"347","980b375706","AMORAY PREMIUM INSTANT HAND SANITIZER WITH ALOE AND VITAMIN E LAVENDER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"348","00fd4a054d","AMORAY PREMIUM INSTANT HAND SANITIZER WITH ALOE AND VITAMIN E ORIGINAL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"349","870e1dbc80","AMORAY PREMIUM INSTANT HAND SANITIZER WITH ALOE AND VITAMIN E STRAWBERRY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"350","c8cd80f37d","AMOREPACIFIC AGE CORRECTING FOUNDATION CUSHION 102","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"351","bf870c2398","AMOXICILLIN AND CLAVULANATE POTASSIUM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"352","72b637fb7e","AMOXICILLIN AND CLAVULANATE POTASSIUM EXTENDED RELEASE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"353","1bde6130a4","AMOXICILLIN EXTENDED-RELEASE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"354","9d3543843c","AMPHADASE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"355","5ad0b8f7f3","AMPHOTEC","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"356","b83ad2e1f4","AMPICILLIN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"357","fea303a1ee","AMPICILLIN AND SULBACTAM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"358","2936c6419b","AMPYRA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"359","735a77eb63","AMRIX","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"360","0659f91322","AMRUTANJAN RELIEF PAIN BALM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"361","93ac95a848","AMRUTANJAN RELIEF STRONG PAIN BALM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"362","87796c8700","AMTURNIDE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"363","a92109124b","AMYTAL SODIUM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"364","92bfd24f97","AMYVID","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"365","813a6d39bd","ANA COOL RAPID SOOTHING COOLING FORMULA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"366","57919d3213","ANA-LEX","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"367","f90c648ee7","ANADROL-50","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"368","f8bcf022dd","ANAFRANIL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"369","1525bb40a9","ANALPRAM ADVANCED","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"370","f4f6bf7906","ANALPRAM E","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"371","1e3a9a3f0e","ANALPRAM E CREAM 2.5% KIT HYDROCORTISONE ACETATE 2.5% PRAMOXINE HYDROCHLORIDE 1%","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"372","fd23ff632d","ANALPRAM HC","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"373","53acd2e122","ANASCORP","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"374","7b91e00017","ANASPAZ","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"375","b967d03637","ANAVIP","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"376","ec856aa963","ANCOBON","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"377","ef4d8597db","ANDRODERM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"378","0eaffbe579","ANDROGEL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"379","2037a6e1fd","ANDROID","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"380","4a1217c82b","ANDROXY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"381","8d786421fd","ANECTINE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"382","6634f8914b","ANGELIQ","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"383","3b0eb36017","ANGIDOL CHERRY FLAVOR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"384","9b0b53d21d","ANGIDOL HONEY LEMON FLAVOR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"385","015ec03ffc","ANGIOMAX","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"386","cf3ada55f9","ANIMI-3","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"387","256182d42a","ANIMI-3 WITH VITAMIN D","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"388","30d9a0e689","ANNE GEDDES INFANT ANTI-GAS DROPS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"389","647a2915db","ANODYNERX","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"390","97d3d9a84f","ANORECTAL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"391","e71a0db948","ANORO ELLIPTA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"392","1bc9a0dca9","ANTABUSE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"393","4549309152","ANTACID ASSORTED BERRY FLAVOR EXTRA STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"394","be0d16b47b","ANTACID CHILDRENS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"395","4eed39b89e","ANTACID EXTRA STRENGTH ASSORTED BERRY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"396","175e075b0f","ANTACID PEPPERMINT FLAVOUR REGULAR STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"397","79ce597f49","ANTACID REGULAR STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"398","1ba2a0ae56","ANTACID RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"399","87c32c3cd9","ANTACID RELIEF EXTRA STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"400","60eaad5b37","ANTACID RELIEF EXTRA STRENGTH ASSORTED FRUIT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"401","7912c856ba","ANTACID RELIEF EXTRA STRENGTH TROPICAL FRUIT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"402","203efcf452","ANTARA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"403","626ec06bd0","ANTI AGING TREATMENT MASK","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"404","e7dfb12c3f","ANTI BACTERIAL HAND SANITIZER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"405","c0818fead3","ANTI DIARRHEAL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"406","7b1c7b7730","ANTI-AGING EYE SUNSCREEN BROAD SPECTRUM SPF 15","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"407","c8c765329b","ANTI-BACTERIAL 3PK","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"408","07d710c2dc","ANTI-BACTERIAL HAND A THOUSAND WISHES","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"409","ff486a7c45","ANTI-BACTERIAL HAND AROMATHERAPY STRESS RELIEF EUCALYPTUS SPEARMINT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"410","8fb6bfc3bb","ANTI-BACTERIAL HAND AUTUMN OWL CRANBERRY APPLE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"411","a9e034cd49","ANTI-BACTERIAL HAND BE JOYFUL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"412","2c020c53b5","ANTI-BACTERIAL HAND BEST FRIENDS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"413","abd3106c69","ANTI-BACTERIAL HAND BLACK CHERRY MERLOT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"414","26f55d360e","ANTI-BACTERIAL HAND BOURBON STREET BUTTERCREAM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"415","e2ea4a4f0a","ANTI-BACTERIAL HAND BRIGHT AUTUMN DAY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
